unique_book_id,published_year,book_id,published_by,available
580716,1983-10-22,579480,Tucker-Nolan,Available
842870,1927-05-28,219587,Smith-Ibarra,Unavailable
318590,1913-03-02,59975,Medina LLC,Available
187520,1902-08-16,335063,Kline-Carter,Unavailable
187521,1928-06-16,1400,"Clark, Flynn and Dunn",Available
56450,1952-03-28,875538,"Walker, Smith and Gonzalez",Unavailable
318597,1970-02-01,823566,"Gonzales, George and Robinson",Unavailable
842886,2015-08-26,601767,"Johnson, Jones and West",Unavailable
842887,2012-11-24,700885,Parsons and Sons,Available
187537,2015-01-31,290487,Thompson Inc,Available
973969,1964-05-23,398999,"Allen, Ibarra and Hayes",Unavailable
318614,1937-10-03,340738,Rhodes-Jensen,Available
580760,1935-02-24,236271,"Grant, Hernandez and Chen",Unavailable
842907,2011-10-25,983384,"Reyes, Huffman and Morris",Unavailable
318621,1978-06-05,193735,Raymond Ltd,Unavailable
449694,1928-05-16,809446,"Bowman, Thompson and Boyer",Unavailable
187554,1924-10-16,728933,Anderson Ltd,Unavailable
973991,2000-07-22,754212,York Ltd,Available
187565,1970-10-18,663454,Armstrong-Brewer,Unavailable
187570,2009-05-24,342937,"Sharp, Ramos and Ryan",Unavailable
318643,1921-05-21,284077,Ramos-Burns,Available
318645,2007-05-14,784305,"White, Adkins and Rhodes",Available
842937,1939-04-19,970957,Gomez-Arnold,Available
711866,1949-01-22,653466,"Lee, Price and Greene",Available
580795,1907-12-10,69294,"Holt, Phillips and Logan",Available
56508,1972-05-08,700238,"Hardy, Dodson and Ritter",Unavailable
580798,1965-05-03,773486,Olsen-Padilla,Available
711871,1962-03-22,503864,Reynolds PLC,Available
580802,1980-04-24,695544,Graves-Johnson,Available
449732,1980-05-30,990899,Williams PLC,Unavailable
974022,1978-06-08,709610,"Hoover, Curry and Alvarez",Available
56520,1995-08-30,4486,Avery Group,Available
318669,1926-04-19,957131,Alvarez-Spencer,Unavailable
580820,2021-10-11,407417,Smith Group,Available
187607,2022-05-07,344735,Anderson-Kennedy,Unavailable
449752,1970-10-20,175603,Lam-Shaw,Unavailable
318681,1983-06-06,45213,Castro Ltd,Unavailable
711897,1949-05-19,21750,Ferguson LLC,Available
974043,2000-11-11,271678,"Clark, Jones and Hatfield",Unavailable
842970,1952-10-28,167290,Flowers LLC,Unavailable
56542,1988-05-31,367774,Andrews-Clark,Unavailable
974051,1975-12-04,833399,Ortiz-Allison,Unavailable
449766,1961-09-17,667596,Hughes-Soto,Available
580838,1961-07-02,499305,"Stone, Scott and Martinez",Unavailable
449769,2002-08-03,621191,"Perry, House and Sharp",Unavailable
974060,1983-11-09,317566,Perez-Glover,Unavailable
580847,2014-02-18,349300,"Moore, Castillo and Howard",Available
974065,1939-07-30,122373,Bowman Inc,Unavailable
56561,1917-03-26,406714,Richardson PLC,Unavailable
974068,1902-12-28,841337,"Rodriguez, Brown and West",Unavailable
187642,1903-12-14,955806,"Lee, Johnson and Gentry",Available
843006,1926-06-10,695502,"Lawson, Robertson and Johnson",Unavailable
318719,1911-06-05,786173,"Sutton, Mercado and Morales",Available
449793,1922-01-22,754162,"Li, Sellers and Rubio",Available
56581,1904-01-20,309226,Simon and Sons,Unavailable
974090,2021-05-07,853135,"Phillips, Richardson and Powell",Unavailable
843019,1995-08-12,920608,"Mccall, Campbell and Chen",Unavailable
580874,1972-11-06,302332,Gomez-Smith,Available
580876,2015-03-14,438510,Washington LLC,Unavailable
843025,1931-01-26,85850,"Hall, Byrd and Hull",Unavailable
187667,1930-12-28,970129,"Stevenson, Nguyen and Hamilton",Unavailable
974099,1991-03-11,102505,Williams-Crawford,Available
974103,1931-01-22,95068,Jones Inc,Unavailable
56599,1940-07-24,592480,"Cohen, Vazquez and Fuentes",Available
449819,1912-04-09,633650,Johnson PLC,Available
711975,2019-03-20,555894,Jones-Mcdowell,Unavailable
974122,1934-09-25,824735,Williams and Sons,Unavailable
974123,1968-05-12,278240,Martin-Owen,Available
449842,1976-05-20,527604,Martinez-Richardson,Unavailable
318770,1984-10-21,78286,Taylor Ltd,Unavailable
974131,1962-02-04,421126,"Trujillo, Stephens and Brown",Available
580916,1944-02-23,529781,French PLC,Available
580926,1933-06-06,357163,Arellano Group,Available
843071,1982-02-08,224156,"Gonzalez, Hampton and Curry",Available
974149,2000-09-02,617237,"Carpenter, Garcia and Reed",Unavailable
449862,2016-11-27,537108,Ortiz-Rodriguez,Unavailable
449863,2022-03-27,45213,Zimmerman and Sons,Available
712016,1963-12-20,805214,Sutton PLC,Available
580945,1925-07-27,367064,"Arnold, Rodriguez and Wallace",Available
843092,2013-07-17,314893,Cooper-Cook,Available
56660,1989-07-06,294223,Coleman-Cruz,Unavailable
318806,1912-11-09,344196,Price-Moore,Available
580961,1984-03-10,449845,Lopez-Lewis,Available
580962,1902-12-21,643834,"Benitez, Moreno and Patrick",Unavailable
580963,1990-05-07,246138,Turner-Wright,Available
318827,1966-02-16,235747,Wilson Ltd,Unavailable
187756,2003-02-22,962832,Poole and Sons,Available
318832,1963-06-25,358452,Harris-Turner,Available
318834,1927-12-15,809446,"Thomas, Morales and Cooper",Available
56694,1917-10-02,102978,Zimmerman-Garcia,Available
187768,1962-09-02,669904,"Bush, Petty and Mcdonald",Available
974201,1920-02-06,939868,"Henry, Garcia and Watts",Unavailable
318845,2012-05-30,387993,Thompson Group,Unavailable
974206,1981-08-28,628230,Ruiz LLC,Unavailable
843137,1932-01-19,731457,Schaefer-Robertson,Available
974210,1946-11-23,913079,"Allen, Mccoy and Stevens",Unavailable
56710,1926-08-25,903753,Wallace-Adams,Unavailable
56712,1992-08-31,979971,"Miles, Sanders and Dougherty",Available
56713,1979-10-09,954714,Rosario-Clements,Available
318856,1961-10-15,264611,Mcfarland-Clark,Unavailable
712074,1953-03-21,960485,Hall LLC,Available
581003,2000-12-07,865721,Mendoza-Miller,Unavailable
187794,1942-02-04,251719,"Hayes, Estes and Benson",Unavailable
581011,1904-07-20,86166,Smith-Lawrence,Available
712085,1971-05-20,503864,Escobar-Bolton,Unavailable
843157,1995-02-22,330128,Clark-Watkins,Unavailable
318872,1915-08-18,702087,Robles Group,Unavailable
974232,1923-02-14,448860,"Hill, Galvan and Bond",Unavailable
56731,1966-09-23,159140,Wilkinson PLC,Available
56737,2004-03-21,136818,"Ward, Ruiz and Williams",Unavailable
449954,1902-02-25,712427,Baldwin and Sons,Unavailable
318886,1962-08-12,758930,Diaz-Wood,Available
449960,2003-04-13,729336,"Huynh, Dickerson and Smith",Unavailable
581041,1991-11-25,792465,Baker PLC,Unavailable
712115,1917-07-22,871616,"Hammond, King and Smith",Available
449977,2001-01-18,322009,Brown Ltd,Available
581050,1902-12-28,28798,Hughes LLC,Available
56763,1903-12-22,722764,Parker-Adams,Available
187836,1923-02-08,234833,"Morales, Hoffman and Barrett",Available
318908,1965-09-25,794846,"Ross, Kelley and Gomez",Unavailable
187839,1963-01-27,706386,"Odonnell, Norman and Wells",Available
449983,2018-11-20,622230,"Perez, Marsh and Williams",Available
449985,1950-11-17,700238,Juarez and Sons,Unavailable
449986,1923-12-02,936834,Baldwin Inc,Unavailable
318913,1920-09-07,962802,Young-Fischer,Available
974277,1952-06-29,478639,Cowan Ltd,Available
581062,1909-11-23,782903,Stone PLC,Unavailable
56776,2022-10-04,471393,Hudson-Weber,Unavailable
581068,1977-08-06,974266,"Turner, Garner and Turner",Available
187855,1953-02-17,817018,Ward-Nguyen,Unavailable
56784,2002-02-02,216819,Kim-Mendoza,Available
843217,1973-09-01,31466,Evans PLC,Available
712150,2016-11-19,454664,"Taylor, Vincent and Valencia",Available
318939,1988-04-11,235747,Jones-Ballard,Unavailable
450019,2015-10-26,179664,Howell Ltd,Available
712163,1971-05-10,649525,"Davis, Johnson and Bray",Unavailable
843238,1907-07-03,426488,Nelson-Perry,Unavailable
712168,1999-04-23,623324,Weeks-Huerta,Unavailable
450025,1969-01-30,872701,"Willis, Miller and Mejia",Unavailable
450026,2016-07-26,677606,"Aguilar, Cooke and Harvey",Available
712173,1910-07-24,843396,Martinez-Ward,Available
843248,1929-03-30,749845,"Landry, Malone and Butler",Unavailable
581105,1992-02-16,138008,"Mason, Wilson and Sullivan",Unavailable
581109,2011-09-09,441764,"Morrison, Jordan and Morales",Unavailable
318966,1999-07-17,779063,Thompson-Cohen,Unavailable
843256,2019-11-28,257446,Castaneda-Cisneros,Available
450040,2012-12-13,151796,"Jones, Thomas and Johnson",Available
187902,1910-11-05,56310,Wells-Bennett,Available
450054,1995-04-22,847682,"Ford, Thomas and Collins",Available
712199,2005-06-24,382548,"Lowe, Cortez and Weaver",Available
450057,1927-12-25,357371,Costa PLC,Unavailable
56844,1930-04-18,416887,"English, Deleon and Rivera",Available
318989,2011-07-28,274101,Taylor-Benjamin,Unavailable
974358,1944-03-12,949960,"Zimmerman, Valentine and Jones",Unavailable
843302,2016-02-29,596125,Garcia-Savage,Available
56876,1933-09-09,988139,Price-Ward,Available
712238,1996-01-14,496607,Mathews-Velasquez,Unavailable
450096,1969-01-27,628153,"Joyce, Rivera and Rivera",Unavailable
974388,1905-02-27,664514,"Potter, Thomas and Crane",Unavailable
187958,1991-02-04,930356,"Parrish, Howell and Webster",Unavailable
187961,1982-12-24,703791,Smith Ltd,Available
974397,2007-09-07,3980,"Craig, Glenn and Vargas",Available
187967,1945-08-25,946220,Joyce PLC,Unavailable
974402,1960-08-19,811551,Mendoza PLC,Unavailable
187970,1917-03-10,257446,Martin PLC,Available
450116,2010-08-06,968435,Marsh Inc,Unavailable
974408,2000-05-24,75210,"Smith, Anthony and Griffin",Unavailable
450123,1939-05-01,952042,"Duncan, Duran and Kirk",Unavailable
450127,1907-10-02,477782,Long-Jordan,Unavailable
712275,1916-08-15,523972,Scott Ltd,Available
319060,1989-08-14,298799,Harris-White,Available
581205,1918-10-18,26020,Dickerson Inc,Unavailable
581207,1995-12-22,836748,West LLC,Available
450136,1933-12-27,852326,Spence LLC,Available
187992,1933-05-26,465893,"Williams, Reynolds and Johnson",Available
581214,1963-01-03,176924,Marshall-Haynes,Available
712295,1974-06-01,546153,"Callahan, Stokes and Peters",Unavailable
450155,1914-06-10,580973,"Torres, Collins and Leach",Available
843384,1946-09-03,938793,"Pearson, Mcintosh and Walker",Available
188025,1935-11-18,823563,"Strickland, Smith and Thomas",Available
450172,1901-01-28,104095,Robles and Sons,Available
450177,1939-12-11,127793,Jones and Sons,Unavailable
581252,1960-06-03,165182,"Ellison, Mcmillan and Lucas",Unavailable
843397,1944-08-22,700885,Ryan Group,Unavailable
974470,1919-01-02,982697,Moore-Wilson,Unavailable
56968,1962-10-05,460232,Ramirez-Shelton,Available
974473,1919-04-28,434877,"Peterson, Lamb and Gallegos",Unavailable
319114,1958-02-18,427453,Ochoa-Maldonado,Unavailable
712335,1974-05-31,882043,Anderson Group,Unavailable
974483,1918-05-08,454855,Andrews Group,Available
581271,1978-07-05,391569,"Mccall, Duke and Bradford",Available
450200,1938-10-09,431487,Mendez PLC,Available
581273,1986-12-28,719869,Gutierrez LLC,Available
450202,1954-08-12,490466,Smith Group,Unavailable
56991,1988-04-21,323078,"Dean, Munoz and Willis",Unavailable
581279,1941-11-20,168844,Campbell PLC,Unavailable
56995,1914-02-07,694887,Williams-Frederick,Unavailable
188073,1992-12-25,814141,"Vazquez, Walters and Dominguez",Available
843433,2021-11-07,506752,Harris Group,Available
843435,1973-10-06,466425,Lynn LLC,Available
319146,1940-10-30,382494,Warren-Padilla,Available
57009,1982-02-17,548131,Morris-Graham,Unavailable
974514,1954-05-14,65078,Gregory-Dixon,Available
843443,1982-06-13,406460,Stanley-Taylor,Unavailable
57011,2007-07-08,179789,Fleming-Lucas,Available
712376,1999-10-23,997333,"Riley, Robinson and Lewis",Available
450235,1936-11-21,525864,Fowler and Sons,Unavailable
57020,1945-12-10,52524,Wolf Inc,Available
581318,1916-03-01,328918,Chen Ltd,Available
57035,1950-03-29,180393,Reynolds-Chung,Available
974543,1915-06-11,753714,Grant Inc,Unavailable
319186,1969-12-26,628153,"Jones, Cummings and Ferguson",Unavailable
974547,1985-03-10,465627,Morris-Murphy,Available
581331,2007-04-17,633619,Tapia-Swanson,Unavailable
450264,1909-11-15,894674,Murphy and Sons,Unavailable
974553,1902-09-17,805214,"Thomas, Alexander and Steele",Available
188123,1952-09-17,775693,Barton-Wilcox,Unavailable
581339,1917-02-21,833464,Johnson-Mills,Available
974556,2000-08-06,332781,Davis-Williams,Available
581342,1935-10-29,585809,Smith PLC,Available
581349,1955-08-12,862395,Scott Group,Available
450279,1949-06-07,291118,Hernandez PLC,Available
188138,2011-07-10,398477,"Middleton, Adkins and Calderon",Unavailable
974571,2017-05-27,833053,Miller PLC,Available
319215,1930-12-24,550255,"Richardson, Thomas and Knight",Unavailable
843504,1921-08-01,771657,"Shelton, Thomas and Barnes",Unavailable
319216,1921-04-15,2553,"Austin, Rich and Wilcox",Unavailable
450291,1900-12-15,635811,"Austin, Snyder and Howard",Available
57075,1992-09-05,630688,"Smith, Gonzalez and Rodriguez",Available
581367,1966-03-07,114391,"Watson, Deleon and Thomas",Available
188153,2001-09-09,384143,Ochoa-Ramos,Unavailable
974588,2022-03-14,222609,Adams-Cox,Available
57085,2017-08-26,765030,Gordon-Chung,Available
843519,1905-08-19,271852,Nguyen-Gonzalez,Available
974594,1972-11-04,49301,"Miller, Johnson and Valdez",Unavailable
188164,1911-01-02,108615,Castillo Inc,Unavailable
974600,1956-05-05,965315,"Delgado, Torres and Gardner",Unavailable
57096,1923-04-15,287496,"Moore, Merritt and Hernandez",Unavailable
319242,1952-07-03,78108,"Peterson, Smith and Cook",Available
974603,1911-12-19,490466,Oconnor PLC,Unavailable
450318,1986-02-04,432771,"Smith, Townsend and Brown",Unavailable
581392,1969-04-23,697334,"Moore, Garcia and Coleman",Unavailable
319249,1910-07-22,412360,Caldwell PLC,Unavailable
712466,1971-11-01,103881,Frank-Kidd,Unavailable
450323,1933-08-30,601124,Davis Inc,Available
188182,1923-05-17,351680,Thomas-Webster,Available
319254,1987-01-30,370408,Ramirez Inc,Available
843544,2004-08-01,464547,Patrick-Harper,Unavailable
319257,1983-04-11,145450,"Irwin, Bryant and Davis",Unavailable
319256,1937-12-01,709022,Gutierrez LLC,Unavailable
188193,2005-06-10,695321,Rogers Inc,Available
581410,1905-04-29,101867,Johnson Inc,Unavailable
843554,1949-02-02,850579,"Macias, Foster and Gilbert",Available
319274,1913-04-18,361614,"Clay, Simpson and Roth",Available
712494,1933-01-05,147637,Richardson-Nichols,Available
581424,1944-04-20,755393,"Cross, Stevenson and Rodriguez",Available
974641,1926-01-22,285346,Houston Ltd,Unavailable
319285,1988-02-18,772897,"Byrd, Harrison and Edwards",Available
581433,1960-04-07,913079,Clark Inc,Unavailable
843578,1921-12-25,868829,Anderson-Rios,Available
974657,1987-10-09,62766,Friedman LLC,Available
843588,1949-05-16,371005,Knight-Proctor,Available
319306,1911-12-22,67295,Vance Inc,Unavailable
843595,1985-04-27,134755,Hoffman-Adams,Available
188239,2001-03-25,317503,Shaw Ltd,Available
974671,1944-05-19,575106,"Levine, Sharp and Sheppard",Unavailable
843603,1970-05-14,387183,Hoffman LLC,Unavailable
188244,1996-04-06,399095,Brown-Rice,Unavailable
450392,1921-05-16,962537,Williams Ltd,Unavailable
319324,2015-02-04,211433,Perez Group,Unavailable
581469,1958-12-23,417256,"Key, Whitney and Thomas",Unavailable
974689,2011-06-18,889753,Best-Adams,Available
581474,2016-09-29,446445,Schmidt-Benson,Available
188263,1949-08-20,968956,Mccoy-Taylor,Available
712554,1972-03-15,355456,Martin Ltd,Available
843628,1999-02-20,531321,Wallace Inc,Unavailable
712557,1908-02-12,279708,Colon-Martinez,Available
319342,1996-04-05,117086,"Wall, Barnett and Carr",Available
450419,1988-09-16,216287,Dalton-Rush,Available
843640,1961-03-01,754652,"Terrell, Farrell and Smith",Available
974717,1942-03-13,505374,"Whitaker, York and Turner",Unavailable
712574,1957-01-04,932466,Villegas LLC,Unavailable
843645,1933-03-26,87005,Webster-Perry,Unavailable
188291,1924-11-20,379149,Rocha Ltd,Available
712579,1994-01-05,452453,"Graham, Martin and Pierce",Unavailable
581514,2000-10-04,453907,"Harrell, Mendoza and Jones",Unavailable
974731,1911-01-04,526474,Davis Ltd,Unavailable
712588,1915-07-05,360467,Williams and Sons,Available
581520,1931-11-30,380340,"Hunter, Williams and Swanson",Unavailable
319380,1967-01-28,252831,"Sanchez, Cherry and Riddle",Unavailable
843671,1927-03-06,388802,"Johnson, Smith and Brown",Available
319384,1902-03-08,308449,Howe-Farrell,Unavailable
843673,1902-01-31,964100,Williams LLC,Unavailable
974750,1914-03-12,966449,"Potter, Sharp and Pope",Unavailable
450463,1989-12-24,981153,Harvey-Schmidt,Available
188320,1944-10-15,482428,Crosby-Chung,Available
581544,1970-11-26,599515,Jarvis-Martin,Unavailable
974761,1973-03-06,70669,Howell LLC,Available
319407,1944-12-01,659551,"Blevins, Hernandez and Johnson",Unavailable
319409,1936-04-09,900708,Nguyen-Mosley,Unavailable
843699,2013-08-04,948391,Carter-Taylor,Available
188340,2007-02-09,310353,Johnson PLC,Available
581560,1913-04-06,259524,Carter LLC,Available
974777,1925-12-08,210729,"Hayes, Nolan and Jones",Unavailable
974779,1990-05-18,74321,"Franklin, Turner and Lang",Unavailable
450494,1936-01-19,852254,Finley PLC,Unavailable
450496,1940-11-08,370518,Dennis-Hoffman,Available
57280,1964-08-13,902660,Baldwin Inc,Unavailable
450497,1977-10-03,252382,Lee-Spencer,Unavailable
581572,1997-02-10,11195,Whitney-Mitchell,Unavailable
974789,1937-06-22,133469,"Wilson, Wall and Marshall",Unavailable
188358,1955-09-16,761207,Ellis-Molina,Unavailable
712647,1976-01-15,111043,Cook-Shepherd,Available
57288,1999-02-15,247147,Clayton Inc,Available
712648,1927-11-23,346535,"Harmon, Wang and Cook",Available
712651,1956-02-17,333653,Brown-Wallace,Available
450509,1944-01-10,999267,Greene-Peterson,Unavailable
319438,1948-08-07,629470,Cervantes Inc,Available
712667,1968-07-28,979811,Decker-Castillo,Unavailable
974812,1905-09-16,391004,Paul Group,Available
319454,1914-06-13,731457,"Kim, Rodriguez and Cook",Unavailable
188383,1958-06-18,712112,Norton-Vaughn,Unavailable
974816,1995-05-25,385394,Rangel-Burton,Unavailable
581600,1975-01-13,638128,Bailey-Griffin,Unavailable
188387,1982-07-29,702895,Johnson Inc,Available
843749,1958-03-20,244789,Jordan PLC,Available
57317,1936-12-27,211893,Schmidt-Decker,Unavailable
319462,2010-11-21,888380,Johnson Group,Available
450533,2002-02-20,342728,"Salas, Oconnell and Stevens",Available
843761,1958-04-24,917420,"Davis, Flowers and Mathis",Available
188405,1982-11-29,391992,"Monroe, Osborn and Lewis",Unavailable
712699,1944-01-09,136119,"Owens, Wilkinson and Lloyd",Available
319484,1982-02-10,658707,"Green, Howard and Bowers",Available
319486,1937-01-14,780274,"Davis, Thomas and Sullivan",Available
974847,1988-08-03,517599,"Fernandez, Olson and May",Unavailable
843779,1942-11-14,290119,Garcia-Thomas,Unavailable
